       Step     Time          Energy         fmax
GPMin:   22 10:33:35       -4.653627        0.1967
GPMin:   23 10:33:41       -4.716652        0.1575
GPMin:   24 10:33:46       -4.765063        0.1332
GPMin:   25 10:33:51       -4.794704        0.1121
GPMin:   26 10:33:56       -4.817443        0.1159
GPMin:   27 10:34:02       -4.840082        0.1078
GPMin:   28 10:34:07       -4.863159        0.0830
GPMin:   29 10:34:13       -4.883055        0.0803
GPMin:   30 10:34:18       -4.897852        0.0755
GPMin:   31 10:34:23       -4.908321        0.0643
GPMin:   32 10:34:28       -4.915132        0.0505
GPMin:   33 10:34:33       -4.920001        0.0477
GPMin:   34 10:34:38       -4.923602        0.0473
GPMin:   35 10:34:43       -4.926226        0.0459
GPMin:   36 10:34:47       -4.929641        0.0424
GPMin:   37 10:34:52       -4.931239        0.0245
GPMin:   38 10:34:57       -4.932075        0.0232
GPMin:   39 10:35:01       -4.932982        0.0197
       Step     Time          Energy         fmax
GPMin:    0 10:35:10       -3.893037        0.4272
GPMin:    1 10:35:17       -4.154852        0.3216
GPMin:    2 10:35:23       -4.290116        0.2908
GPMin:    3 10:35:29       -4.396778        0.2331
GPMin:    4 10:35:35       -4.475435        0.1614
GPMin:    5 10:35:43       -4.516646        0.1006
GPMin:    6 10:35:50       -4.528561        0.0909
GPMin:    7 10:35:55       -4.536227        0.0811
GPMin:    8 10:36:00       -4.551334        0.0992
GPMin:    9 10:36:06       -4.579681        0.1365
GPMin:   10 10:36:12       -4.623509        0.1852
GPMin:   11 10:36:19       -4.681522        0.2107
GPMin:   12 10:36:25       -4.750823        0.2002
GPMin:   13 10:36:31       -4.802707        0.1431
GPMin:   14 10:36:37       -4.835603        0.0845
GPMin:   15 10:36:42       -4.857286        0.0847
GPMin:   16 10:36:47       -4.870928        0.0627
GPMin:   17 10:36:52       -4.879088        0.0354
GPMin:   18 10:36:57       -4.881698        0.0352
GPMin:   19 10:37:02       -4.885170        0.0256
GPMin:   20 10:37:07       -4.887136        0.0268
GPMin:   21 10:37:12       -4.888981        0.0231
GPMin:   22 10:37:16       -4.889715        0.0155
       Step     Time          Energy         fmax
GPMin:    0 10:37:25       -4.456292        0.7021
GPMin:    1 10:37:31       -4.656480        0.2091
GPMin:    2 10:37:37       -4.705814        0.1915
GPMin:    3 10:37:44       -4.761903        0.1703
GPMin:    4 10:37:50       -4.814605        0.1263
GPMin:    5 10:37:55       -4.846011        0.0914
GPMin:    6 10:38:01       -4.871277        0.0950
GPMin:    7 10:38:07       -4.893545        0.0763
GPMin:    8 10:38:12       -4.910620        0.0518
GPMin:    9 10:38:17       -4.920432        0.0421
GPMin:   10 10:38:22       -4.925396        0.0303
GPMin:   11 10:38:27       -4.928562        0.0293
GPMin:   12 10:38:31       -4.931865        0.0193
       Step     Time          Energy         fmax
GPMin:    0 10:38:39       -4.858157        0.1405
GPMin:    1 10:38:45       -4.914249        0.0747
GPMin:    2 10:38:58       -4.920427        0.1173
GPMin:    3 10:39:04       -4.928280        0.0564
GPMin:    4 10:39:09       -4.933788        0.0096
       Step     Time          Energy         fmax
GPMin:    0 10:39:17       -4.471800        0.7065
GPMin:    1 10:39:24       -4.664238        0.2129
GPMin:    2 10:39:30       -4.711390        0.1833
GPMin:    3 10:39:36       -4.767154        0.1559
