      Step     Time          Energy         fmax
BFGS:    0 08:46:53       13.032452       29.1616
BFGS:    1 08:46:53        0.660920       18.6385
BFGS:    2 08:46:53       -2.107197        6.6860
BFGS:    3 08:46:53       -2.965375        2.9725
BFGS:    4 08:46:53       -3.354597        1.6177
BFGS:    5 08:46:53       -3.527173        0.8026
BFGS:    6 08:46:53       -3.586456        0.4586
BFGS:    7 08:46:53       -3.622283        0.5375
BFGS:    8 08:46:53       -3.669715        0.6401
BFGS:    9 08:46:53       -3.743184        0.6957
BFGS:   10 08:46:53       -3.796595        0.6372
BFGS:   11 08:46:53       -3.863834        0.7297
BFGS:   12 08:46:53       -3.896949        1.3139
BFGS:   13 08:46:53       -3.954821        0.6518
BFGS:   14 08:46:53       -3.976474        0.6380
BFGS:   15 08:46:53       -4.142238        0.9166
BFGS:   16 08:46:53       -4.190104        0.4431
BFGS:   17 08:46:53       -4.212855        0.4460
BFGS:   18 08:46:53       -4.227199        0.4505
BFGS:   19 08:46:53       -4.250092        0.4631
BFGS:   20 08:46:53       -4.278682        0.5071
BFGS:   21 08:46:53       -4.291259        0.4168
BFGS:   22 08:46:53       -4.307699        0.4505
BFGS:   23 08:46:53       -4.321745        0.4883
BFGS:   24 08:46:53       -4.338540        0.3731
BFGS:   25 08:46:53       -4.346503        0.2041
BFGS:   26 08:46:53       -4.348799        0.1826
BFGS:   27 08:46:53       -4.350048        0.1583
BFGS:   28 08:46:53       -4.352246        0.1430
BFGS:   29 08:46:53       -4.356285        0.1682
BFGS:   30 08:46:53       -4.359117        0.2399
BFGS:   31 08:46:53       -4.362261        0.2790
BFGS:   32 08:46:53       -4.366665        0.3004
BFGS:   33 08:46:53       -4.379097        0.4110
BFGS:   34 08:46:53       -4.417602        0.7081
BFGS:   35 08:46:53       -4.510719        0.8230
BFGS:   36 08:46:53       -4.603668        0.7645
BFGS:   37 08:46:53       -4.627788        0.6853
BFGS:   38 08:46:53       -4.703510        0.5827
BFGS:   39 08:46:53       -4.712592        0.5048
BFGS:   40 08:46:53       -4.735295        0.2898
BFGS:   41 08:46:53       -4.741701        0.1971
BFGS:   42 08:46:53       -4.744050        0.1864
BFGS:   43 08:46:53       -4.745817        0.1542
BFGS:   44 08:46:53       -4.747204        0.1231
BFGS:   45 08:46:53       -4.748760        0.1006
BFGS:   46 08:46:53       -4.749911        0.0922
BFGS:   47 08:46:53       -4.750589        0.0834
BFGS:   48 08:46:53       -4.751010        0.0699
BFGS:   49 08:46:53       -4.751536        0.0437
      Step     Time          Energy         fmax
BFGS:    0 08:46:53       13.359618       30.7849
BFGS:    1 08:46:53       -0.052823        9.8703
BFGS:    2 08:46:53       -1.894799        4.6307
BFGS:    3 08:46:53       -2.648726        2.4464
BFGS:    4 08:46:53       -3.031412        1.0729
BFGS:    5 08:46:53       -3.140270        0.6172
BFGS:    6 08:46:53       -3.173336        0.4872
BFGS:    7 08:46:53       -3.192515        0.4640
BFGS:    8 08:46:53       -3.221571        0.5024
BFGS:    9 08:46:53       -3.260313        0.5580
BFGS:   10 08:46:53       -3.287744        0.5893
BFGS:   11 08:46:53       -3.326841        0.5758
BFGS:   12 08:46:53       -3.347024        0.5348
BFGS:   13 08:46:53       -3.381710        0.5871
BFGS:   14 08:46:53       -3.489985        1.2367
BFGS:   15 08:46:53       -3.620426        1.2366
BFGS:   16 08:46:53       -3.742968        1.6301
BFGS:   17 08:46:53       -3.764255        0.8679
BFGS:   18 08:46:53       -3.865340        0.9123
BFGS:   19 08:46:53       -3.922317        1.7369
BFGS:   20 08:46:53       -4.012345        0.9731
BFGS:   21 08:46:53       -4.192740        0.6689
BFGS:   22 08:46:53       -4.237652        0.7873
BFGS:   23 08:46:53       -4.262721        0.5400
BFGS:   24 08:46:53       -4.275380        0.5597
BFGS:   25 08:46:53       -4.332606        0.7904
BFGS:   26 08:46:53       -4.358713        0.5185
BFGS:   27 08:46:53       -4.382050        0.4649
BFGS:   28 08:46:53       -4.393977        0.4738
BFGS:   29 08:46:53       -4.409122        0.4267
BFGS:   30 08:46:53       -4.427571        0.3665
BFGS:   31 08:46:53       -4.446411        0.2635
BFGS:   32 08:46:53       -4.453031        0.2400
BFGS:   33 08:46:53       -4.457118        0.3222
BFGS:   34 08:46:53       -4.468610        0.3576
BFGS:   35 08:46:53       -4.509647        0.5683
BFGS:   36 08:46:53       -4.589391        0.9449
BFGS:   37 08:46:53       -4.631225        1.4779
