       Step     Time          Energy         fmax
GPMin:   11 22:09:04       -7.274811        0.0345
GPMin:   12 22:09:10       -7.277216        0.0270
GPMin:   13 22:09:15       -7.279705        0.0152
       Step     Time          Energy         fmax
GPMin:    0 22:09:25       -6.548231        0.2365
GPMin:    1 22:09:32       -6.737353        0.1934
GPMin:    2 22:09:39       -6.846736        0.1871
GPMin:    3 22:09:45       -6.920039        0.1499
GPMin:    4 22:09:52       -6.971554        0.1097
GPMin:    5 22:09:59       -7.010036        0.0768
GPMin:    6 22:10:05       -7.035132        0.0660
GPMin:    7 22:10:11       -7.050462        0.0484
GPMin:    8 22:10:17       -7.062527        0.0496
GPMin:    9 22:10:23       -7.075057        0.0507
GPMin:   10 22:10:28       -7.087732        0.0421
GPMin:   11 22:10:35       -7.096962        0.0329
GPMin:   12 22:10:40       -7.103134        0.0300
GPMin:   13 22:10:46       -7.107777        0.0227
GPMin:   14 22:10:51       -7.109692        0.0185
       Step     Time          Energy         fmax
GPMin:    0 22:11:01       -6.616769        0.6717
GPMin:    1 22:11:09       -6.850573        0.2431
GPMin:    2 22:11:15       -6.920075        0.2139
GPMin:    3 22:11:22       -6.974104        0.1064
GPMin:    4 22:11:28       -7.003332        0.1260
GPMin:    5 22:11:35       -7.035483        0.0729
GPMin:    6 22:11:41       -7.054102        0.0543
GPMin:    7 22:11:47       -7.066842        0.0331
GPMin:    8 22:11:53       -7.070752        0.0251
GPMin:    9 22:11:57       -7.072215        0.0220
GPMin:   10 22:12:03       -7.075247        0.0261
GPMin:   11 22:12:08       -7.078294        0.0218
GPMin:   12 22:12:14       -7.082892        0.0275
GPMin:   13 22:12:20       -7.088879        0.0389
GPMin:   14 22:12:26       -7.099176        0.0462
GPMin:   15 22:12:32       -7.112970        0.0383
GPMin:   16 22:12:38       -7.123348        0.0285
GPMin:   17 22:12:44       -7.128695        0.0242
GPMin:   18 22:12:49       -7.130442        0.0247
GPMin:   19 22:12:54       -7.132415        0.0265
GPMin:   20 22:13:00       -7.135283        0.0246
GPMin:   21 22:13:05       -7.138482        0.0190
       Step     Time          Energy         fmax
GPMin:    0 22:13:16       -6.696615        0.4972
GPMin:    1 22:13:22       -6.852245        0.1847
GPMin:    2 22:13:29       -6.939048        0.1905
GPMin:    3 22:13:35       -7.041564        0.1644
GPMin:    4 22:13:42       -7.120133        0.1270
GPMin:    5 22:13:49       -7.178915        0.1258
GPMin:    6 22:13:55       -7.225140        0.0862
GPMin:    7 22:14:02       -7.253677        0.0512
GPMin:    8 22:14:07       -7.266449        0.0374
GPMin:    9 22:14:13       -7.272503        0.0347
GPMin:   10 22:14:18       -7.276262        0.0326
GPMin:   11 22:14:24       -7.278996        0.0214
GPMin:   12 22:14:30       -7.280252        0.0111
       Step     Time          Energy         fmax
GPMin:    0 22:14:42       -5.655181        0.7697
GPMin:    1 22:14:52       -5.934337        0.2629
GPMin:    2 22:15:01       -6.080671        0.2494
GPMin:    3 22:15:09       -6.170012        0.2471
GPMin:    4 22:15:17       -6.239425        0.2288
GPMin:    5 22:15:24       -6.334776        0.2156
GPMin:    6 22:15:31       -6.397347        0.1950
GPMin:    7 22:15:38       -6.512102        0.1751
GPMin:    8 22:15:44       -6.541846        0.1812
GPMin:    9 22:15:50       -6.609115        0.1921
GPMin:   10 22:15:57       -6.678035        0.2043
GPMin:   11 22:16:03       -6.750696        0.2051
GPMin:   12 22:16:09       -6.813684        0.1971
GPMin:   13 22:16:15       -6.862087        0.1760
GPMin:   14 22:16:22       -6.907474        0.1620
GPMin:   15 22:16:28       -6.953817        0.1716
GPMin:   16 22:16:34       -7.007308        0.1625
GPMin:   17 22:16:41       -7.057217        0.1264
GPMin:   18 22:16:47       -7.083911        0.0741
GPMin:   19 22:16:53       -7.093433        0.0569
GPMin:   20 22:16:59       -7.099066        0.0670
GPMin:   21 22:17:05       -7.108420        0.0644
GPMin:   22 22:17:10       -7.115196        0.0514
GPMin:   23 22:17:16       -7.124822        0.0576
GPMin:   24 22:17:22       -7.131884        0.0563
GPMin:   25 22:17:28       -7.137152        0.0529
GPMin:   26 22:17:34       -7.143086        0.0476
GPMin:   27 22:17:39       -7.147458        0.0387
GPMin:   28 22:17:45       -7.150257        0.0315
GPMin:   29 22:17:51       -7.154944        0.0624
GPMin:   30 22:17:57       -7.159939        0.0610
GPMin:   31 22:18:03       -7.169241        0.0575
GPMin:   32 22:18:08       -7.181855        0.0694
GPMin:   33 22:18:15       -7.196484        0.0786
GPMin:   34 22:18:21       -7.214824        0.0895
GPMin:   35 22:18:28       -7.236139        0.0877
GPMin:   36 22:18:34       -7.257090        0.0682
GPMin:   37 22:18:40       -7.270305        0.0390
GPMin:   38 22:18:46       -7.274254        0.0288
GPMin:   39 22:18:51       -7.275726        0.0270
GPMin:   40 22:18:57       -7.277949        0.0222
GPMin:   41 22:19:02       -7.278463        0.0205
GPMin:   42 22:19:07       -7.279006        0.0175
       Step     Time          Energy         fmax
GPMin:    0 22:19:17       -6.541404        0.4774
GPMin:    1 22:19:24       -6.790356        0.2124
GPMin:    2 22:19:31       -6.912280        0.2046
GPMin:    3 22:19:38       -6.997630        0.1812
GPMin:    4 22:19:45       -7.071790        0.1360
GPMin:    5 22:19:52       -7.126274        0.1141
GPMin:    6 22:19:58       -7.169715        0.0927
GPMin:    7 22:20:05       -7.205808        0.0780
GPMin:    8 22:20:10       -7.226489        0.0537
GPMin:    9 22:20:16       -7.234159        0.0340
GPMin:   10 22:20:21       -7.236580        0.0278
GPMin:   11 22:20:27       -7.238454        0.0175
       Step     Time          Energy         fmax
GPMin:    0 22:20:40       -6.370922        0.5926
GPMin:    1 22:20:47       -6.583561        0.2349
GPMin:    2 22:20:54       -6.697730        0.2178
GPMin:    3 22:21:01       -6.797247        0.2152
GPMin:    4 22:21:08       -6.879812        0.1872
GPMin:    5 22:21:15       -6.940275        0.1171
GPMin:    6 22:21:21       -6.976128        0.0975
GPMin:    7 22:21:27       -7.010393        0.1020
GPMin:    8 22:21:33       -7.050744        0.0948
GPMin:    9 22:21:39       -7.088611        0.0800
GPMin:   10 22:21:46       -7.118834        0.0836
GPMin:   11 22:21:51       -7.142089        0.0929
GPMin:   12 22:21:57       -7.164679        0.1025
GPMin:   13 22:22:03       -7.191812        0.1093
GPMin:   14 22:22:09       -7.224494        0.1041
GPMin:   15 22:22:15       -7.250761        0.0794
GPMin:   16 22:22:22       -7.263193        0.0485
GPMin:   17 22:22:27       -7.268414        0.0484
GPMin:   18 22:22:33       -7.273418        0.0486
GPMin:   19 22:22:38       -7.276170        0.0280
GPMin:   20 22:22:44       -7.278080        0.0278
GPMin:   21 22:22:49       -7.279787        0.0164
       Step     Time          Energy         fmax
GPMin:    0 22:22:58       -6.526884        0.7261
GPMin:    1 22:23:05       -6.871075        0.3198
GPMin:    2 22:23:12       -6.993457        0.2567
GPMin:    3 22:23:19       -7.089112        0.2399
GPMin:    4 22:23:26       -7.165786        0.1867
GPMin:    5 22:23:33       -7.210938        0.1038
GPMin:    6 22:23:38       -7.227415        0.0545
GPMin:    7 22:23:44       -7.233474        0.0433
GPMin:    8 22:23:49       -7.239148        0.0350
GPMin:    9 22:23:55       -7.244601        0.0446
GPMin:   10 22:24:01       -7.253720        0.0397
GPMin:   11 22:24:07       -7.263750        0.0368
GPMin:   12 22:24:13       -7.271350        0.0398
GPMin:   13 22:24:19       -7.276451        0.0288
GPMin:   14 22:24:24       -7.278878        0.0174
       Step     Time          Energy         fmax
GPMin:    0 22:24:35       -6.698069        0.3935
GPMin:    1 22:24:43       -6.880070        0.2634
GPMin:    2 22:24:49       -6.988828        0.2367
GPMin:    3 22:24:56       -7.070483        0.1715
GPMin:    4 22:25:02       -7.106346        0.0782
GPMin:    5 22:25:08       -7.121236        0.0639
GPMin:    6 22:25:14       -7.134679        0.0482
GPMin:    7 22:25:20       -7.147239        0.0531
GPMin:    8 22:25:27       -7.164137        0.0507
GPMin:    9 22:25:33       -7.180461        0.0588
GPMin:   10 22:25:39       -7.201353        0.0746
GPMin:   11 22:25:45       -7.227209        0.0786
GPMin:   12 22:25:51       -7.249008        0.0537
GPMin:   13 22:25:58       -7.264539        0.0528
GPMin:   14 22:26:03       -7.271614        0.0359
GPMin:   15 22:26:09       -7.274837        0.0262
GPMin:   16 22:26:14       -7.277282        0.0307
GPMin:   17 22:26:20       -7.279476        0.0142
       Step     Time          Energy         fmax
GPMin:    0 22:26:30       -6.106617        0.5561
GPMin:    1 22:26:36       -6.311462        0.1942
GPMin:    2 22:26:43       -6.413826        0.1863
GPMin:    3 22:26:49       -6.498413        0.1538
GPMin:    4 22:26:55       -6.554681        0.1460
GPMin:    5 22:27:01       -6.598815        0.1532
GPMin:    6 22:27:06       -6.633136        0.1598
GPMin:    7 22:27:12       -6.677502        0.1684
GPMin:    8 22:27:19       -6.744778        0.1704
GPMin:    9 22:27:25       -6.791518        0.1486
GPMin:   10 22:27:32       -6.826444        0.0935
GPMin:   11 22:27:38       -6.839149        0.0301
GPMin:   12 22:27:43       -6.840568        0.0272
GPMin:   13 22:27:48       -6.843669        0.0195
       Step     Time          Energy         fmax
GPMin:    0 22:27:59       -6.303324        0.9150
GPMin:    1 22:28:05       -6.690285        0.3558
GPMin:    2 22:28:12       -6.855916        0.2719
GPMin:    3 22:28:18       -6.970654        0.2165
GPMin:    4 22:28:25       -7.058275        0.1563
GPMin:    5 22:28:32       -7.108370        0.0882
GPMin:    6 22:28:38       -7.127936        0.0733
GPMin:    7 22:28:44       -7.136690        0.0637
GPMin:    8 22:28:49       -7.144854        0.0428
GPMin:    9 22:28:55       -7.148837        0.0276
GPMin:   10 22:29:00       -7.150677        0.0252
GPMin:   11 22:29:06       -7.153765        0.0328
GPMin:   12 22:29:11       -7.158024        0.0484
GPMin:   13 22:29:18       -7.168178        0.0541
GPMin:   14 22:29:24       -7.183345        0.0574
GPMin:   15 22:29:30       -7.201714        0.0609
GPMin:   16 22:29:36       -7.219963        0.0520
GPMin:   17 22:29:41       -7.231964        0.0364
GPMin:   18 22:29:47       -7.237491        0.0313
GPMin:   19 22:29:52       -7.239130        0.0181
       Step     Time          Energy         fmax
GPMin:    0 22:30:02       -6.698274        0.2738
GPMin:    1 22:30:10       -6.845437        0.1811
GPMin:    2 22:30:16       -6.919101        0.1713
GPMin:    3 22:30:22       -6.988616        0.1610
GPMin:    4 22:30:29       -7.046359        0.1101
GPMin:    5 22:30:35       -7.075593        0.0644
GPMin:    6 22:30:40       -7.084708        0.0388
GPMin:    7 22:30:46       -7.094391        0.0479
GPMin:    8 22:30:52       -7.109281        0.0561
GPMin:    9 22:30:58       -7.129558        0.0780
GPMin:   10 22:31:04       -7.156205        0.0945
GPMin:   11 22:31:10       -7.189633        0.0949
GPMin:   12 22:31:17       -7.218933        0.0726
GPMin:   13 22:31:22       -7.232950        0.0359
GPMin:   14 22:31:28       -7.237739        0.0315
GPMin:   15 22:31:33       -7.240367        0.0239
GPMin:   16 22:31:39       -7.241693        0.0203
GPMin:   17 22:31:44       -7.242851        0.0215
GPMin:   18 22:31:50       -7.245710        0.0236
GPMin:   19 22:31:55       -7.250742        0.0310
GPMin:   20 22:32:02       -7.259539        0.0391
GPMin:   21 22:32:08       -7.272003        0.0285
GPMin:   22 22:32:14       -7.277560        0.0214
GPMin:   23 22:32:19       -7.278807        0.0203
GPMin:   24 22:32:24       -7.280160        0.0151
       Step     Time          Energy         fmax
GPMin:    0 22:32:34       -6.754305        0.8376
GPMin:    1 22:32:41       -7.004890        0.1893
GPMin:    2 22:32:48       -7.063742        0.1893
GPMin:    3 22:32:54       -7.099231        0.0865
GPMin:    4 22:33:00       -7.108418        0.0440
GPMin:    5 22:33:06       -7.111656        0.0230
GPMin:    6 22:33:11       -7.112985        0.0155
       Step     Time          Energy         fmax
GPMin:    0 22:33:21       -6.400732        0.7350
GPMin:    1 22:33:28       -6.692271        0.2503
GPMin:    2 22:33:35       -6.774196        0.2036
GPMin:    3 22:33:42       -6.841561        0.1038
GPMin:    4 22:33:48       -6.868534        0.0850
GPMin:    5 22:33:53       -6.888378        0.0917
GPMin:    6 22:33:59       -6.925377        0.0830
GPMin:    7 22:34:06       -6.965243        0.0917
GPMin:    8 22:34:12       -7.007845        0.0795
GPMin:    9 22:34:18       -7.042496        0.0731
GPMin:   10 22:34:24       -7.064204        0.0484
GPMin:   11 22:34:30       -7.072194        0.0336
GPMin:   12 22:34:36       -7.074428        0.0381
GPMin:   13 22:34:41       -7.079149        0.0281
GPMin:   14 22:34:47       -7.082741        0.0276
GPMin:   15 22:34:52       -7.086822        0.0209
GPMin:   16 22:34:58       -7.090193        0.0237
GPMin:   17 22:35:04       -7.093775        0.0269
GPMin:   18 22:35:10       -7.097857        0.0315
GPMin:   19 22:35:15       -7.105042        0.0423
GPMin:   20 22:35:21       -7.114446        0.0467
GPMin:   21 22:35:27       -7.125674        0.0451
GPMin:   22 22:35:33       -7.135467        0.0296
GPMin:   23 22:35:40       -7.139641        0.0183
       Step     Time          Energy         fmax
GPMin:    0 22:35:52       -6.315021        0.7604
GPMin:    1 22:36:00       -6.599082        0.3093
GPMin:    2 22:36:07       -6.751216        0.2637
GPMin:    3 22:36:14       -6.876798        0.2085
GPMin:    4 22:36:20       -6.954464        0.1959
GPMin:    5 22:36:26       -7.011464        0.1683
GPMin:    6 22:36:32       -7.068966        0.1385
GPMin:    7 22:36:39       -7.111598        0.1151
GPMin:    8 22:36:45       -7.151879        0.1143
GPMin:    9 22:36:51       -7.193354        0.1038
GPMin:   10 22:36:57       -7.226239        0.0761
GPMin:   11 22:37:02       -7.245416        0.0555
GPMin:   12 22:37:08       -7.254148        0.0468
GPMin:   13 22:37:13       -7.258586        0.0402
GPMin:   14 22:37:19       -7.262194        0.0425
GPMin:   15 22:37:24       -7.267363        0.0446
GPMin:   16 22:37:30       -7.273051        0.0349
GPMin:   17 22:37:35       -7.276794        0.0300
GPMin:   18 22:37:41       -7.278513        0.0210
GPMin:   19 22:37:46       -7.279672        0.0160
       Step     Time          Energy         fmax
GPMin:    0 22:37:56       -6.962621        0.2776
GPMin:    1 22:38:03       -7.100306        0.1728
GPMin:    2 22:38:10       -7.158149        0.1065
GPMin:    3 22:38:16       -7.195600        0.0814
GPMin:    4 22:38:22       -7.229906        0.0659
GPMin:    5 22:38:29       -7.254072        0.0587
GPMin:    6 22:38:35       -7.271798        0.0375
GPMin:    7 22:38:41       -7.279156        0.0222
GPMin:    8 22:38:46       -7.280410        0.0138
       Step     Time          Energy         fmax
GPMin:    0 22:38:57       -6.536432        0.5265
GPMin:    1 22:39:04       -6.756531        0.2778
GPMin:    2 22:39:11       -6.858606        0.2419
GPMin:    3 22:39:18       -6.935322        0.1810
GPMin:    4 22:39:25       -6.985436        0.1369
GPMin:    5 22:39:31       -7.021826        0.1036
GPMin:    6 22:39:36       -7.048103        0.0637
GPMin:    7 22:39:42       -7.064290        0.0507
GPMin:    8 22:39:47       -7.070355        0.0440
GPMin:    9 22:39:53       -7.077298        0.0503
GPMin:   10 22:39:59       -7.086467        0.0534
GPMin:   11 22:40:05       -7.095972        0.0582
GPMin:   12 22:40:11       -7.110066        0.0618
GPMin:   13 22:40:18       -7.128773        0.0624
GPMin:   14 22:40:24       -7.146284        0.0533
GPMin:   15 22:40:30       -7.166377        0.0716
GPMin:   16 22:40:36       -7.185748        0.0788
GPMin:   17 22:40:42       -7.207274        0.0818
GPMin:   18 22:40:49       -7.231386        0.0712
GPMin:   19 22:40:55       -7.254971        0.0663
GPMin:   20 22:41:01       -7.270427        0.0475
GPMin:   21 22:41:07       -7.276272        0.0407
GPMin:   22 22:41:12       -7.278308        0.0288
GPMin:   23 22:41:18       -7.279479        0.0140
       Step     Time          Energy         fmax
GPMin:    0 22:41:32       -6.437257        0.8418
GPMin:    1 22:41:38       -6.733393        0.1995
GPMin:    2 22:41:45       -6.813789        0.1682
GPMin:    3 22:41:51       -6.874625        0.1152
GPMin:    4 22:41:58       -6.922324        0.1029
GPMin:    5 22:42:04       -6.963301        0.1009
GPMin:    6 22:42:10       -7.009570        0.0947
GPMin:    7 22:42:16       -7.052519        0.0881
GPMin:    8 22:42:22       -7.088769        0.0847
GPMin:    9 22:42:28       -7.117084        0.0782
GPMin:   10 22:42:35       -7.139377        0.0839
GPMin:   11 22:42:41       -7.162250        0.0824
GPMin:   12 22:42:46       -7.182593        0.0763
GPMin:   13 22:42:53       -7.198863        0.0818
GPMin:   14 22:42:58       -7.212540        0.0742
GPMin:   15 22:43:04       -7.227172        0.0691
GPMin:   16 22:43:11       -7.236329        0.0509
GPMin:   17 22:43:16       -7.239605        0.0326
GPMin:   18 22:43:22       -7.241699        0.0249
GPMin:   19 22:43:27       -7.243315        0.0245
GPMin:   20 22:43:33       -7.245094        0.0232
GPMin:   21 22:43:38       -7.248323        0.0355
GPMin:   22 22:43:44       -7.253583        0.0398
GPMin:   23 22:43:50       -7.261871        0.0391
GPMin:   24 22:43:56       -7.270879        0.0335
GPMin:   25 22:44:02       -7.276395        0.0309
GPMin:   26 22:44:08       -7.279208        0.0187
       Step     Time          Energy         fmax
GPMin:    0 22:44:21       -6.275779        0.5313
GPMin:    1 22:44:30       -6.542536        0.2532
GPMin:    2 22:44:38       -6.647066        0.2728
GPMin:    3 22:44:45       -6.744166        0.2923
GPMin:    4 22:44:53       -6.842070        0.3018
GPMin:    5 22:45:00       -6.938647        0.2944
GPMin:    6 22:45:07       -7.046660        0.2459
GPMin:    7 22:45:13       -7.110344        0.1793
GPMin:    8 22:45:19       -7.152593        0.1160
GPMin:    9 22:45:25       -7.181794        0.1220
GPMin:   10 22:45:31       -7.201573        0.0809
GPMin:   11 22:45:37       -7.215147        0.0693
GPMin:   12 22:45:42       -7.224290        0.0430
GPMin:   13 22:45:48       -7.228832        0.0440
GPMin:   14 22:45:53       -7.232752        0.0313
GPMin:   15 22:45:59       -7.235229        0.0303
GPMin:   16 22:46:05       -7.236933        0.0263
GPMin:   17 22:46:10       -7.239159        0.0177
       Step     Time          Energy         fmax
GPMin:    0 22:46:20       -6.743433        0.5058
GPMin:    1 22:46:27       -6.885351        0.2234
GPMin:    2 22:46:34       -6.952007        0.1497
GPMin:    3 22:46:41       -6.994293        0.1144
GPMin:    4 22:46:48       -7.029568        0.0767
GPMin:    5 22:46:54       -7.054805        0.0556
GPMin:    6 22:46:59       -7.068844        0.0341
GPMin:    7 22:47:05       -7.073716        0.0269
GPMin:    8 22:47:10       -7.076279        0.0275
GPMin:    9 22:47:16       -7.081133        0.0251
GPMin:   10 22:47:21       -7.088817        0.0296
GPMin:   11 22:47:28       -7.100288        0.0403
GPMin:   12 22:47:34       -7.113756        0.0402
GPMin:   13 22:47:40       -7.122580        0.0289
GPMin:   14 22:47:46       -7.124722        0.0310
GPMin:   15 22:47:51       -7.127219        0.0287
GPMin:   16 22:47:57       -7.129542        0.0284
GPMin:   17 22:48:02       -7.132776        0.0268
GPMin:   18 22:48:08       -7.136430        0.0179
       Step     Time          Energy         fmax
GPMin:    0 22:48:17       -6.660448        0.6153
GPMin:    1 22:48:25       -6.858191        0.2116
GPMin:    2 22:48:31       -6.938185        0.1907
GPMin:    3 22:48:38       -7.004234        0.1541
GPMin:    4 22:48:44       -7.044279        0.0786
GPMin:    5 22:48:51       -7.058571        0.0527
GPMin:    6 22:48:56       -7.065201        0.0338
GPMin:    7 22:49:02       -7.067879        0.0290
GPMin:    8 22:49:07       -7.071047        0.0282
GPMin:    9 22:49:13       -7.073632        0.0256
GPMin:   10 22:49:19       -7.079299        0.0312
GPMin:   11 22:49:25       -7.085437        0.0303
GPMin:   12 22:49:31       -7.091942        0.0317
GPMin:   13 22:49:37       -7.097603        0.0356
GPMin:   14 22:49:43       -7.103183        0.0266
GPMin:   15 22:49:50       -7.107401        0.0272
GPMin:   16 22:49:55       -7.110568        0.0185
       Step     Time          Energy         fmax
GPMin:    0 22:50:06       -6.335688        0.6265
GPMin:    1 22:50:13       -6.682103        0.2209
GPMin:    2 22:50:19       -6.793948        0.1570
GPMin:    3 22:50:26       -6.835824        0.0797
GPMin:    4 22:50:31       -6.846623        0.0395
GPMin:    5 22:50:37       -6.849369        0.0097
       Step     Time          Energy         fmax
GPMin:    0 22:50:49       -5.874273        0.4459
GPMin:    1 22:50:57       -6.080147        0.1228
GPMin:    2 22:51:04       -6.135109        0.1266
GPMin:    3 22:51:11       -6.190018        0.0836
GPMin:    4 22:51:17       -6.215429        0.0751
GPMin:    5 22:51:23       -6.235058        0.0648
GPMin:    6 22:51:29       -6.248738        0.0662
GPMin:    7 22:51:35       -6.259415        0.0609
GPMin:    8 22:51:42       -6.277578        0.0570
GPMin:    9 22:51:47       -6.280616        0.0438
GPMin:   10 22:51:52       -6.283851        0.0336
GPMin:   11 22:52:05       -6.288256        0.0449
GPMin:   12 22:52:11       -6.290953        0.0304
GPMin:   13 22:52:17       -6.292593        0.0323
GPMin:   14 22:52:29       -6.295976        0.0306
GPMin:   15 22:52:35       -6.297645        0.0206
GPMin:   16 22:52:40       -6.298889        0.0259
GPMin:   17 22:52:46       -6.310780        0.0592
GPMin:   18 22:52:52       -6.336497        0.0912
GPMin:   19 22:52:58       -6.386242        0.1302
GPMin:   20 22:53:04       -6.452043        0.1469
GPMin:   21 22:53:10       -6.520852        0.1331
GPMin:   22 22:53:16       -6.579409        0.0930
GPMin:   23 22:53:23       -6.617524        0.0738
GPMin:   24 22:53:29       -6.638863        0.0697
GPMin:   25 22:53:35       -6.651671        0.0569
GPMin:   26 22:53:41       -6.658248        0.0361
GPMin:   27 22:53:47       -6.661196        0.0349
GPMin:   28 22:53:52       -6.666956        0.0494
GPMin:   29 22:53:58       -6.675321        0.0382
GPMin:   30 22:54:05       -6.684885        0.0482
GPMin:   31 22:54:11       -6.694905        0.0415
GPMin:   32 22:54:17       -6.704153        0.0331
GPMin:   33 22:54:23       -6.710135        0.0393
GPMin:   34 22:54:30       -6.714402        0.0334
GPMin:   35 22:54:35       -6.717367        0.0208
GPMin:   36 22:54:41       -6.718942        0.0247
GPMin:   37 22:54:47       -6.720122        0.0208
GPMin:   38 22:54:52       -6.720980        0.0206
GPMin:   39 22:54:58       -6.724455        0.0241
GPMin:   40 22:55:03       -6.729698        0.0333
GPMin:   41 22:55:09       -6.738560        0.0490
GPMin:   42 22:55:15       -6.750367        0.0690
GPMin:   43 22:55:21       -6.764012        0.0771
GPMin:   44 22:55:27       -6.786066        0.0768
GPMin:   45 22:55:33       -6.800717        0.0692
GPMin:   46 22:55:39       -6.815374        0.0581
GPMin:   47 22:55:46       -6.829915        0.0478
GPMin:   48 22:55:52       -6.846294        0.0571
GPMin:   49 22:55:58       -6.867532        0.0738
GPMin:   50 22:56:03       -6.894867        0.0846
GPMin:   51 22:56:10       -6.933002        0.1028
GPMin:   52 22:56:16       -6.974231        0.1175
GPMin:   53 22:56:23       -7.018662        0.1179
GPMin:   54 22:56:30       -7.058523        0.0973
GPMin:   55 22:56:37       -7.084860        0.0562
GPMin:   56 22:56:44       -7.097570        0.0450
GPMin:   57 22:56:49       -7.102196        0.0408
GPMin:   58 22:56:56       -7.106151        0.0357
GPMin:   59 22:57:01       -7.108831        0.0289
GPMin:   60 22:57:07       -7.110323        0.0228
GPMin:   61 22:57:12       -7.110738        0.0119
       Step     Time          Energy         fmax
GPMin:    0 22:57:23       -5.999286        0.4328
GPMin:    1 22:57:30       -6.223857        0.2633
GPMin:    2 22:57:37       -6.388760        0.2093
GPMin:    3 22:57:43       -6.507275        0.2051
GPMin:    4 22:57:49       -6.578956        0.1948
GPMin:    5 22:57:55       -6.678956        0.1775
GPMin:    6 22:58:01       -6.711997        0.1685
GPMin:    7 22:58:07       -6.774567        0.1329
GPMin:    8 22:58:13       -6.813299        0.0824
GPMin:    9 22:58:19       -6.828440        0.0455
GPMin:   10 22:58:25       -6.832319        0.0414
GPMin:   11 22:58:30       -6.837626        0.0277
GPMin:   12 22:58:36       -6.840933        0.0230
GPMin:   13 22:58:41       -6.844957        0.0221
GPMin:   14 22:58:47       -6.847464        0.0136
       Step     Time          Energy         fmax
GPMin:    0 22:58:57       -6.392427        0.7661
GPMin:    1 22:59:04       -6.855477        0.3616
GPMin:    2 22:59:11       -7.027899        0.3058
GPMin:    3 22:59:18       -7.111906        0.2337
GPMin:    4 22:59:24       -7.169007        0.1486
GPMin:    5 22:59:31       -7.211949        0.1273
GPMin:    6 22:59:38       -7.242719        0.1022
GPMin:    7 22:59:44       -7.260001        0.0732
GPMin:    8 22:59:50       -7.271411        0.0445
GPMin:    9 22:59:56       -7.277731        0.0313
GPMin:   10 23:00:01       -7.279630        0.0188
       Step     Time          Energy         fmax
GPMin:    0 23:00:11       -6.683494        0.5737
GPMin:    1 23:00:18       -6.901178        0.2251
GPMin:    2 23:00:25       -6.984903        0.2158
GPMin:    3 23:00:31       -7.049732        0.1937
GPMin:    4 23:00:38       -7.116299        0.1630
GPMin:    5 23:00:44       -7.170259        0.1230
GPMin:    6 23:00:51       -7.210883        0.0788
GPMin:    7 23:00:57       -7.241293        0.0901
GPMin:    8 23:01:04       -7.262102        0.0552
GPMin:    9 23:01:09       -7.272338        0.0440
GPMin:   10 23:01:15       -7.275900        0.0302
GPMin:   11 23:01:20       -7.277994        0.0214
GPMin:   12 23:01:26       -7.279324        0.0172
       Step     Time          Energy         fmax
GPMin:    0 23:01:36       -6.715566        0.7448
GPMin:    1 23:01:43       -6.965623        0.2255
GPMin:    2 23:01:50       -7.025234        0.1268
GPMin:    3 23:01:57       -7.052452        0.0661
GPMin:    4 23:02:03       -7.063003        0.0647
GPMin:    5 23:02:09       -7.068926        0.0301
GPMin:    6 23:02:14       -7.070714        0.0248
GPMin:    7 23:02:20       -7.072152        0.0113
       Step     Time          Energy         fmax
GPMin:    0 23:02:30       -6.409021        0.8129
GPMin:    1 23:02:36       -6.709794        0.2062
GPMin:    2 23:02:43       -6.798037        0.2190
GPMin:    3 23:02:50       -6.895681        0.2192
GPMin:    4 23:02:57       -6.996387        0.2182
GPMin:    5 23:03:04       -7.071920        0.2009
GPMin:    6 23:03:11       -7.131188        0.1609
GPMin:    7 23:03:18       -7.178895        0.1063
GPMin:    8 23:03:24       -7.210553        0.0990
GPMin:    9 23:03:31       -7.227037        0.0571
GPMin:   10 23:03:36       -7.233856        0.0379
GPMin:   11 23:03:42       -7.237324        0.0366
GPMin:   12 23:03:47       -7.239107        0.0221
GPMin:   13 23:03:53       -7.241123        0.0236
GPMin:   14 23:03:58       -7.243400        0.0286
GPMin:   15 23:04:04       -7.246178        0.0280
GPMin:   16 23:04:09       -7.249664        0.0289
GPMin:   17 23:04:15       -7.255167        0.0447
GPMin:   18 23:04:21       -7.264066        0.0396
GPMin:   19 23:04:27       -7.273452        0.0334
GPMin:   20 23:04:33       -7.278532        0.0234
GPMin:   21 23:04:38       -7.279965        0.0223
GPMin:   22 23:04:43       -7.280434        0.0118
       Step     Time          Energy         fmax
GPMin:    0 23:04:54       -6.509037        0.7511
GPMin:    1 23:05:00       -6.828739        0.2270
GPMin:    2 23:05:07       -6.901463        0.1812
GPMin:    3 23:05:13       -6.950367        0.1925
GPMin:    4 23:05:20       -7.023385        0.1554
GPMin:    5 23:05:27       -7.072733        0.0918
GPMin:    6 23:05:34       -7.096112        0.0697
GPMin:    7 23:05:40       -7.105909        0.0506
GPMin:    8 23:05:45       -7.115329        0.0521
GPMin:    9 23:05:51       -7.125070        0.0576
GPMin:   10 23:05:57       -7.141921        0.0631
GPMin:   11 23:06:03       -7.166921        0.0735
GPMin:   12 23:06:09       -7.200027        0.0805
GPMin:   13 23:06:15       -7.233311        0.0744
GPMin:   14 23:06:21       -7.260358        0.0592
GPMin:   15 23:06:26       -7.275270        0.0447
GPMin:   16 23:06:32       -7.279316        0.0299
